School Name,Primary Division,Sport Division,Subdivision,Membership Status,Primary Conference,Sport Conference,HBCU/Non-HBCU,Public/Private,Carnegie Classification,City/State ,Primary URL,Secondary URL,Primary Icon,Updated Latitude,Updated Longitude
Chowan University,Division II,Division II,Non-DI,Active Member,Conference Carolinas,Conference Carolinas,Non-HBCU,Private,Baccalaureate Colleges,"Murfreesboro, NC",www.chowan.edu,www.gocuhawks.com,445_445.site.png,36.4423754,-77.0985753
Shenandoah University,Division III,Division III,Non-DI,Active Member,Old Dominion Athletic Conf.,Old Dominion Athletic Conf.,Non-HBCU,Private,Research Universities,"Winchester, VA",www.su.edu,www.suhornets.com,457_457.site.png,39.1852184,-78.1652404
Monmouth University,Division I,Division I,DI FCS,Active Member,Metro Atlantic Athletic Conference,Metro Atlantic Athletic Conference,Non-HBCU,Private,Master's Colleges & Universities,"West Long Branch, NJ",www.monmouth.edu/,www.monmouthhawks.com,458_458.site.png,40.2903891,-74.0176381
Goldey-Beacom College,Division II,Division II,Non-DI,Active Member,Central Atlantic Collegiate Conference,Central Atlantic Collegiate Conference,Non-HBCU,Private,Special Focus Schools,"Wilmington, DE",www.gbc.edu,www.gbcathletics.com,461_461.site.png,39.7459468,-75.546589
Stockton University,Division III,Division III,Non-DI,Active Member,New Jersey Athletic Conference,New Jersey Athletic Conference,Non-HBCU,Public,Master's Colleges & Universities,"Galloway, NJ",www.stockton.edu,www.stocktonathletics.com,469_469.site.png,40.3692104,-74.1567618
Morgan State University,Division I,Division I,DI FCS,Active Member,Mid-Eastern Athletic Conf.,Mid-Eastern Athletic Conf.,HBCU,Public,Research Universities,"Baltimore, MD",www.morgan.edu/,www.morganstatebears.com/,470_470.site.png,39.2908816,-76.610759
Alderson Broaddus University,Division II,Division II,Non-DI,Active Member,Great Midwest Athletic Conference,Great Midwest Athletic Conference,Non-HBCU,Private,Baccalaureate Colleges,"Philippi, WV",ab.edu,www.gobattlers.com,479_479.favicon.ico,39.1523198,-80.0403578
Salem University (West Virginia),Division II,Division II,Non-DI,Active Member,Independent,Independent,Non-HBCU,Private,Master's Colleges & Universities,"Salem, WV",www.SIUTigerPride.com,www.salemu.edu/,482_482.site.png,39.2828653,-80.5589856
Glenville State College,Division II,Division II,Non-DI,Active Member,Mountain East Conference,Mountain East Conference,Non-HBCU,Public,Baccalaureate Colleges,"Glenville, WV",www.glenville.edu,www.gscpioneers.com/,483_483.site.png,38.9342573,-80.8376033
West Virginia State University,Division II,Division II,Non-DI,Active Member,Mountain East Conference,Mountain East Conference,HBCU,Public,Baccalaureate Colleges,"Institute, WV",www.wvstateu.edu,www.wvsuyellowjackets.com,485_485.favicon.ico,38.3836097,-81.7654665
University of Kentucky,Division I,Division I,DI FBS,Active Member,Southeastern Conference,Southeastern Conference,Non-HBCU,Public,Research Universities,"Lexington, KY",www.ukathletics.com,www.uky.edu,489_489.site.png,38.0464066,-84.4970393
Kentucky State University,Division II,Division II,Non-DI,Active Member,Southern Intercol. Ath. Conf.,Southern Intercol. Ath. Conf.,HBCU,Public,Baccalaureate Colleges,"Frankfort, KY",www.ksuthorobreds.com,www.kysu.edu/,492_492.favicon.ico,38.2009055,-84.8732836
Northern Kentucky University,Division I,Division I,DI Subdivision,Active Member,Horizon League,Horizon League,Non-HBCU,Public,Research Universities,"Highland Heights, KY",www.nku.edu,www.nkunorse.com,493_493.site.png,39.0330902,-84.4521512
Southern Illinois University at Carbondale,Division I,Division I,DI FCS,Active Member,Missouri Valley Conference,Missouri Valley Conference,Non-HBCU,Public,Research Universities,"Carbondale, IL",www.siuc.edu/,www.siusalukis.com/,500_500.favicon.ico,37.7274692,-89.216655
Southern Illinois University Edwardsville,Division I,Division I,DI Subdivision,Active Member,Ohio Valley Conference,Ohio Valley Conference,Non-HBCU,Public,Research Universities,"Edwardsville, IL",www.siue.edu,www.siuecougars.com,501_501.thumbnail_default.jpg,38.8114364,-89.953157
McKendree University,Division II,Division II,Non-DI,Active Member,Great Lakes Valley Conference,Great Lakes Valley Conference,Non-HBCU,Private,Master's Colleges & Universities,"Lebanon, IL",www.mckbearcats.com,www.mckendree.edu,502_502.site.png,38.6039375,-89.8073195
Blackburn College,Division III,Division III,Non-DI,Active Member,St. Louis Intercollegiate Athletic Conference,St. Louis Intercollegiate Athletic Conference,Non-HBCU,Private,Baccalaureate Colleges,"Carlinville, IL",blackburnbeavers.com,www.blackburn.edu,503_503.thumbnail_default.jpg,39.2797699,-89.8817662
Eastern Illinois University,Division I,Division I,DI FCS,Active Member,Ohio Valley Conference,Ohio Valley Conference,Non-HBCU,Public,Master's Colleges & Universities,"Charleston, IL",www.eiu.edu,www.eiupanthers.com,504_504.site.png,39.4961458,-88.1761521
Illinois College,Division III,Division III,Non-DI,Active Member,Midwest Conference,Midwest Conference,Non-HBCU,Private,Baccalaureate Colleges,"Jacksonville, IL",www.ic.edu,www.illinoiscollegeathletics.com/,505_505.site.png,39.7343037,-90.2288356
Illinois Wesleyan University,Division III,Division III,Non-DI,Active Member,College Conference of Illinois & Wisconsin,College Conference of Illinois & Wisconsin,Non-HBCU,Private,Baccalaureate Colleges,"Bloomington, IL",www.iwu.edu/,www2.iwu.edu/sports/index.php,506_506.site.png,40.4731073,-88.9941403
Illinois State University,Division I,Division I,DI FCS,Active Member,Missouri Valley Conference,Missouri Valley Conference,Non-HBCU,Public,Research Universities,"Normal, IL",goredbirds.com,www.ilstu.edu,507_507.favicon.ico,40.5117699,-88.9944815
Quincy University,Division II,Division II,Non-DI,Active Member,Great Lakes Valley Conference,Great Lakes Valley Conference,Non-HBCU,Private,Baccalaureate Colleges,"Quincy, IL",quhawks.com,www.quincy.edu/,508_508.site.png,39.9356016,-91.4098727
Western Illinois University,Division I,Division I,DI FCS,Active Member,The Summit League,The Summit League,Non-HBCU,Public,Master's Colleges & Universities,"Macomb, IL",www.goleathernecks.com,www.wiu.edu,509_509.site.png,40.4588934,-90.6713939
Bradley University,Division I,Division I,DI Subdivision,Active Member,Missouri Valley Conference,Missouri Valley Conference,Non-HBCU,Private,Master's Colleges & Universities,"Peoria, IL",www.bradley.edu,www.bradleybraves.com,510_510.site.png,40.6938609,-89.5891008
Knox College,Division III,Division III,Non-DI,Active Member,Midwest Conference,Midwest Conference,Non-HBCU,Private,Baccalaureate Colleges,"Galesburg, IL",prairiefire.knox.edu,www.knox.edu,511_511.site.png,40.9479779,-90.3705842
Monmouth College (Illinois),Division III,Division III,Non-DI,Active Member,Midwest Conference,Midwest Conference,Non-HBCU,Private,Baccalaureate Colleges,"Monmouth, IL",www.monm.edu/,www.monm.edu/sportsinfo,,40.9127103,-90.6472477
Rockford University,Division III,Division III,Non-DI,Active Member,Northern Athletics Collegiate Conference,Northern Athletics Collegiate Conference,Non-HBCU,Private,Master's Colleges & Universities,"Rockford, IL",www.goregents.com,www.rockford.edu,513_513.favicon-194x194.png,42.2713945,-89.093966
Eureka College,Division III,Division III,Non-DI,Active Member,St. Louis Intercollegiate Athletic Conference,St. Louis Intercollegiate Athletic Conference,Non-HBCU,Private,Baccalaureate Colleges,"Eureka, IL",www.eureka.edu,www.eurekareddevils.com,,40.7213015,-89.2726708
North Central College,Division III,Division III,Non-DI,Active Member,College Conference of Illinois & Wisconsin,College Conference of Illinois & Wisconsin,Non-HBCU,Private,Master's Colleges & Universities,"Naperville, IL",northcentralcardinals.com,www.noctrl.edu/,515_515.site.png,41.7728699,-88.1479278
Aurora University,Division III,Division III,Non-DI,Active Member,Northern Athletics Collegiate Conference,Northern Athletics Collegiate Conference,Non-HBCU,Private,Research Universities,"Aurora, IL",athletics.aurora.edu,www.aurora.edu,516_516.site.png,41.7571701,-88.3147539
Wheaton College (Illinois),Division III,Division III,Non-DI,Active Member,College Conference of Illinois & Wisconsin,College Conference of Illinois & Wisconsin,Non-HBCU,Private,Baccalaureate Colleges,"Wheaton, IL",athletics.wheaton.edu,www.wheaton.edu,517_517.site.png,41.8646959,-88.1101709
University of Chicago,Division III,Division III,Non-DI,Active Member,University Athletic Association,University Athletic Association,Non-HBCU,Private,Research Universities,"Chicago, IL",www.athletics.uchicago.edu,www.uchicago.edu,,41.8755616,-87.6244212
Chicago State University,Division I,Division I,DI Subdivision,Active Member,Western Athletic Conference,Western Athletic Conference,Non-HBCU,Public,Master's Colleges & Universities,"Chicago, IL",www.csu.edu,www.gocsucougars.com,519_519.site.png,41.8755616,-87.6244212
University of Illinois at Chicago,Division I,Division I,DI Subdivision,Active Member,Horizon League,Horizon League,Non-HBCU,Public,Research Universities,"Chicago, IL",www.uic.edu,www.uicflames.com,520_520.site.png,41.8755616,-87.6244212
Lewis University,Division II,Division II,Non-DI,Active Member,Great Lakes Valley Conference,Great Lakes Valley Conference,Non-HBCU,Private,Master's Colleges & Universities,"Romeoville, IL",www.lewisflyers.com,www.lewisu.edu,521_521.favicon.ico,41.6475306,-88.0895061
Loyola University Chicago,Division I,Division I,DI Subdivision,Active Member,Missouri Valley Conference,Missouri Valley Conference,Non-HBCU,Private,Research Universities,"Chicago, IL",www.loyolaramblers.com,www.luc.edu/,522_522.site.png,41.8755616,-87.6244212
Benedictine University (Illinois),Division III,Division III,Non-DI,Active Member,Northern Athletics Collegiate Conference,Northern Athletics Collegiate Conference,Non-HBCU,Private,Research Universities,"Lisle, IL",www.ben.edu,www.benueagles.com,523_523.site.png,41.801141,-88.0747875
Dominican University (Illinois),Division III,Division III,Non-DI,Active Member,Northern Athletics Collegiate Conference,Northern Athletics Collegiate Conference,Non-HBCU,Private,Master's Colleges & Universities,"River Forest, IL",www.dom.edu,www.dustars.com,524_524.site.png,41.8978091,-87.8139483
Elmhurst College,Division III,Division III,Non-DI,Active Member,College Conference of Illinois & Wisconsin,College Conference of Illinois & Wisconsin,Non-HBCU,Private,Master's Colleges & Universities,"Elmhurst, IL",www.elmhurstbluejays.com/,www.public.elmhurst.edu/,525_525.site.png,41.8994745,-87.9403418
North Park University,Division III,Division III,Non-DI,Active Member,College Conference of Illinois & Wisconsin,College Conference of Illinois & Wisconsin,Non-HBCU,Private,Master's Colleges & Universities,"Chicago, IL",www.northpark.edu/,www.northpark.edu/athletics/,526_526.site.png,41.8755616,-87.6244212
Concordia University Chicago,Division III,Division III,Non-DI,Active Member,Northern Athletics Collegiate Conference,Northern Athletics Collegiate Conference,Non-HBCU,Private,Master's Colleges & Universities,"River Forest, IL",www.CUCougars.com,www.cuchicago.edu,527_527.site.png,41.8978091,-87.8139483
DePaul University,Division I,Division I,DI Subdivision,Active Member,Big East Conference,Big East Conference,Non-HBCU,Private,Research Universities,"Chicago, IL",www.depaul.edu,www.depaulbluedemons.com,528_528.site.png,41.8755616,-87.6244212
Northwestern University,Division I,Division I,DI FBS,Active Member,Big Ten Conference,Big Ten Conference,Non-HBCU,Private,Research Universities,"Evanston, IL",www.northwestern.edu/,www.nusports.com,529_529.favicon.ico,42.0447388,-87.6930459
Lake Forest College,Division III,Division III,Non-DI,Active Member,Midwest Conference,Midwest Conference,Non-HBCU,Private,Baccalaureate Colleges,"Lake Forest, IL",www.goforesters.com,www.lakeforest.edu,530_530.thumbnail_default.jpg,42.2586342,-87.840625
Northern Illinois University,Division I,Division I,DI FBS,Active Member,Mid-American Conference,Mid-American Conference,Non-HBCU,Public,Research Universities,"De Kalb, IL",www.niu.edu,www.niuhuskies.com,531_531.favicon.ico,41.935768,-88.749078
Purdue University Northwest,Division II,Division II,Non-DI,Active Member,Great Lakes Intercollegiate Athletic Conference,Great Lakes Intercollegiate Athletic Conference,Non-HBCU,Public,Master's Colleges & Universities,"Hammond, IN",www.pnw.edu/,www.pnwathletics.com/,532_532.site.png,41.5833658,-87.500043
Saint Mary's College (Indiana),Division III,Division III,Non-DI,Active Member,Michigan Intercol. Ath. Assn.,Michigan Intercol. Ath. Assn.,Non-HBCU,Private,Baccalaureate Colleges,"Notre Dame, IN",www.saintmarys.edu/,www.saintmarys.edu/~athletic/index.html,,41.704567749999995,-86.23822026017265
Trine University,Division III,Division III,Non-DI,Active Member,Michigan Intercol. Ath. Assn.,Michigan Intercol. Ath. Assn.,Non-HBCU,Private,Master's Colleges & Universities,"Angola, IN",www.trine.edu,www.trinethunder.com,535_535.favicon-194x194.png,41.634874,-84.99928
Manchester University,Division III,Division III,Non-DI,Active Member,Heartland Collegiate Athletic Conference,Heartland Collegiate Athletic Conference,Non-HBCU,Private,Baccalaureate Colleges,"North Manchester, IN",www.manchester.edu,www.muspartans.com,536_536.thumbnail_default.jpg,41.0006005,-85.768597
Purdue University Fort Wayne,Division I,Division I,DI Subdivision,Active Member,The Summit League,The Summit League,Non-HBCU,Public,Master's Colleges & Universities,"Fort Wayne, IN",www.gomastodons.com/,www.ipfw.edu/,537_537.favicon.ico,41.0799898,-85.1386015
Ball State University,Division I,Division I,DI FBS,Active Member,Mid-American Conference,Mid-American Conference,Non-HBCU,Public,Research Universities,"Muncie, IN",www.ballstatesports.com,www.bsu.edu,538_538.favicon.ico,40.1936892,-85.3865271
Purdue University,Division I,Division I,DI FBS,Active Member,Big Ten Conference,Big Ten Conference,Non-HBCU,Public,Research Universities,"West Lafayette, IN",www.purdue.edu,www.purduesports.com,539_539.favicon.ico,40.4258686,-86.9080655
Anderson University (Indiana),Division III,Division III,Non-DI,Active Member,Heartland Collegiate Athletic Conference,Heartland Collegiate Athletic Conference,Non-HBCU,Private,Master's Colleges & Universities,"Anderson, IN",www.anderson.edu,www.anderson.edu/athletics,540_540.favicon-194x194.png,40.1053196,-85.6802541
Wabash College,Division III,Division III,Non-DI,Active Member,North Coast Athletic Conference,North Coast Athletic Conference,Non-HBCU,Private,Baccalaureate Colleges,"Crawfordsville, IN",www.wabash.edu/,www.wabash.edu/sports,541_541.favicon.ico,40.0401991,-86.8990249
Butler University,Division I,Division I,DI FCS,Active Member,Big East Conference,Big East Conference,Non-HBCU,Private,Master's Colleges & Universities,"Indianapolis, IN",www.butler.edu,www.butlersports.com,542_542.site.png,39.7683331,-86.1583502
Indiana University-Purdue University Indianapolis,Division I,Division I,DI Subdivision,Active Member,Horizon League,Horizon League,Non-HBCU,Public,Research Universities,"Indianapolis, IN",www.iupui.edu/,www.iupuijags.com,543_543.site.png,39.7683331,-86.1583502
University of Indianapolis,Division II,Division II,Non-DI,Active Member,Great Lakes Valley Conference,Great Lakes Valley Conference,Non-HBCU,Private,Research Universities,"Indianapolis, IN",uindyathletics.com,www.uindy.edu,544_544.site.png,39.7683331,-86.1583502
Franklin College,Division III,Division III,Non-DI,Active Member,Heartland Collegiate Athletic Conference,Heartland Collegiate Athletic Conference,Non-HBCU,Private,Baccalaureate Colleges,"Franklin, IN",franklingrizzlies.com/landing/index,www.franklincollege.edu,545_545.apple-touch-icon-180x180.png,39.4149034,-85.0563234
Rose-Hulman Institute of Technology,Division III,Division III,Non-DI,Active Member,Heartland Collegiate Athletic Conference,Heartland Collegiate Athletic Conference,Non-HBCU,Private,Special Focus Schools,"Terre Haute, IN",www.rose-hulman.edu/,www.rose-hulman.edu/athletics,546_546.site.png,39.4667025,-87.4139119
