School Name,Primary Division,Sport Division,Subdivision,Membership Status,Primary Conference,Sport Conference,HBCU/Non-HBCU,Public/Private,Carnegie Classification,City/State,Primary URL,Secondary URL,Primary Icon,Updated Latitude,Updated Longitude
Austin Peay State University,Division I,Division I,DI FCS,Active Member,Ohio Valley Conference,Ohio Valley Conference,Non-HBCU,Public,Master's Colleges & Universities,"Clarksville, TN",www.apsu.edu,www.apsu.edu/letsgopeay/,281_281.favicon.ico,36.5277607,-87.3588703
University of Alabama in Huntsville,Division II,Division II,Non-DI,Active Member,Gulf South Conference,Gulf South Conference,Non-HBCU,Public,Research Universities,"Huntsville, AL",www.uah.edu,www.uahchargers.com,282_282.favicon.ico,34.729847,-86.5859011
Tennessee State University,Division I,Division I,DI FCS,Active Member,Ohio Valley Conference,Ohio Valley Conference,HBCU,Public,Research Universities,"Nashville, TN",www.tnstate.edu/,www.tsutigers.com,283_283.TSULogo.png,36.1622296,-86.7743531
Lipscomb University,Division I,Division I,DI Subdivision,Active Member,ASUN Conference,ASUN Conference,Non-HBCU,Private,Research Universities,"Nashville, TN",www.lipscomb.edu,www.lipscombsports.com,284_284.favicon.ico,36.1622296,-86.7743531
Trevecca Nazarene University,Division II,Division II,Non-DI,Active Member,Great Midwest Athletic Conference,Great Midwest Athletic Conference,Non-HBCU,Private,Research Universities,"Nashville, TN",www.tnutrojans.com/,www.trevecca.edu,285_285.favicon-194x194.png,36.1622296,-86.7743531
Virginia State University,Division II,Division II,Non-DI,Active Member,Central Intercollegiate Athletic Association,Central Intercollegiate Athletic Association,HBCU,Public,Master's Colleges & Universities,"Petersburg, VA",www.govsutrojans.com,www.vsu.edu/,286_286.site.png,37.227928,-77.4019268
Middle Tennessee State University,Division I,Division I,DI FBS,Active Member,Conference USA,Conference USA,Non-HBCU,Public,Research Universities,"Murfreesboro, TN",www.goblueraiders.com,www.mtsu.edu/,287_287.favicon.ico,35.845999,-86.3920452
"University of South Carolina, Columbia",Division I,Division I,DI FBS,Active Member,Southeastern Conference,Southeastern Conference,Non-HBCU,Public,Research Universities,"Columbia, SC",gamecocksonline.cstv.com/,www.sc.edu/,,34.0007493,-81.0343313
Young Harris College,Division II,Division II,Non-DI,Active Member,Peach Belt Conference,Peach Belt Conference,Non-HBCU,Private,Baccalaureate Colleges,"Young Harris, GA",www.yhc.edu,www.yhcathletics.com,289_289.favicon.ico,34.9331453,-83.8471223
Lee University,Division II,Division II,Non-DI,Active Member,Gulf South Conference,Gulf South Conference,Non-HBCU,Private,Master's Colleges & Universities,"Cleveland, TN",www.goleeflames.com,www.leeuniversity.edu/,290_290.favicon.ico,35.1595182,-84.8766115
University of Tennessee at Chattanooga,Division I,Division I,DI FCS,Active Member,Southern Conference,Southern Conference,Non-HBCU,Public,Research Universities,"Chattanooga, TN",www.gomocs.com,www.utc.edu,291_291.favicon.ico,35.0457219,-85.3094883
"University of Tennessee, Knoxville",Division I,Division I,DI FBS,Active Member,Southeastern Conference,Southeastern Conference,Non-HBCU,Public,Research Universities,"Knoxville, TN",www.utk.edu/,www.utsports.com,292_292.favicon.ico,35.9603948,-83.9210261
Carson-Newman University,Division II,Division II,Non-DI,Active Member,South Atlantic Conference,South Atlantic Conference,Non-HBCU,Private,Research Universities,"Jefferson City, TN",cneagles.com,www.cn.edu,293_293.apple-touch-icon-180x180.png,36.122311,-83.4923961
Tusculum University,Division II,Division II,Non-DI,Active Member,South Atlantic Conference,South Atlantic Conference,Non-HBCU,Private,Master's Colleges & Universities,"Greeneville, TN",www.tusculum.edu,www.tusculumpioneers.com,294_294.apple-touch-icon.png,36.1631575,-82.8309861
The University of Virginia's College at Wise,Division II,Division II,Non-DI,Active Member,South Atlantic Conference,South Atlantic Conference,Non-HBCU,Public,Baccalaureate Colleges,"Wise, VA",www.uvawise.edu,www.uvawisecavs.com,295_295.favicon.ico,37.0170633,-82.6103804
Norfolk State University,Division I,Division I,DI FCS,Active Member,Mid-Eastern Athletic Conf.,Mid-Eastern Athletic Conf.,HBCU,Public,Master's Colleges & Universities,"Norfolk, VA",www.nsu.edu,www.nsuspartans.com,296_296.site.png,36.8462923,-76.2929252
King University,Division II,Division II,Non-DI,Active Member,Conference Carolinas,Conference Carolinas,Non-HBCU,Private,Master's Colleges & Universities,"Bristol, TN",www.king.edu/,www.kingtornado.com/,297_297.site.png,36.5945034,-82.1885212
Piedmont College,Division III,Division III,Non-DI,Active Member,USA South Athletic Conference,USA South Athletic Conference,Non-HBCU,Private,Master's Colleges & Universities,"Demorest, GA",www.piedmont.edu/,www.piedmontlions.com,298_298.favicon.ico,34.565193,-83.5453322
Western Carolina University,Division I,Division I,DI FCS,Active Member,Southern Conference,Southern Conference,Non-HBCU,Public,Master's Colleges & Universities,"Cullowhee, NC",www.catamountsports.com,www.wcu.edu/,299_299.site.png,35.3137739,-83.1765814
The Citadel,Division I,Division I,DI FCS,Active Member,Southern Conference,Southern Conference,Non-HBCU,Public,Master's Colleges & Universities,"Charleston, SC",citadelsports.com,www.citadel.edu,300_300.favicon.ico,32.7876012,-79.9402728
University of South Carolina Upstate,Division I,Division I,DI Subdivision,Active Member,Big South Conference,Big South Conference,Non-HBCU,Public,Baccalaureate Colleges,"Spartanburg, SC",www.upstatespartans.com,www.uscupstate.edu,301_301.site.png,34.9498007,-81.9320157
University of North Carolina Asheville,Division I,Division I,DI Subdivision,Active Member,Big South Conference,Big South Conference,Non-HBCU,Public,Baccalaureate Colleges,"Asheville, NC",www.unca.edu,www.uncabulldogs.com,302_302.site.png,35.6009498,-82.5540161
Mars Hill University,Division II,Division II,Non-DI,Active Member,South Atlantic Conference,South Atlantic Conference,Non-HBCU,Private,Baccalaureate Colleges,"Mars Hill, NC",www.marshilllions.com,www.mhu.edu/,303_303.apple-touch-icon.png,35.8263793,-82.5486848
Claflin University,Division II,Division II,Non-DI,Active Member,Central Intercollegiate Athletic Association,Central Intercollegiate Athletic Association,HBCU,Private,Baccalaureate Colleges,"Orangeburg, SC",www.Claflin.edu,www.claflin.edu/athletics/,,33.4918203,-80.8556476
Newberry College,Division II,Division II,Non-DI,Active Member,South Atlantic Conference,South Atlantic Conference,Non-HBCU,Private,Baccalaureate Colleges,"Newberry, SC",www.newberry.edu/,www.newberrywolves.com,305_305.favicon.ico,34.3266879,-81.5830086
Limestone College,Division II,Division II,Non-DI,Active Member,Conference Carolinas,Conference Carolinas,Non-HBCU,Private,Baccalaureate Colleges,"Gaffney, SC",golimestonesaints.com/,www.limestone.edu/,306_306.site.png,35.0717945,-81.6498195
Gardner-Webb University,Division I,Division I,DI FCS,Active Member,Big South Conference,Big South Conference,Non-HBCU,Private,Research Universities,"Boiling Springs, NC",www.gardner-webb.edu,www.gwusports.com,307_307.site.png,35.254292,-81.6670407
East Tennessee State University,Division I,Division I,DI FCS,Active Member,Southern Conference,Southern Conference,Non-HBCU,Public,Research Universities,"Johnson City, TN",www.etsu.edu,www.etsubucs.com/,308_308.favicon.ico,36.3134398,-82.3534728
Lees-McRae College,Division II,Division II,Non-DI,Active Member,Conference Carolinas,Conference Carolinas,Non-HBCU,Private,Baccalaureate Colleges,"Banner Elk, NC",lmcbobcats.com,www.lmc.edu,309_309.site.png,36.1631818,-81.8715019
Elizabeth City State University,Division II,Division II,Non-DI,Active Member,Central Intercollegiate Athletic Association,Central Intercollegiate Athletic Association,HBCU,Public,Baccalaureate Colleges,"Elizabeth City, NC",www.ecsu.edu,www.ecsuvikings.com,310_310.favicon.ico,36.2956836,-76.2247697
